url,judul,tanggal,isi
https://news.detik.com/berita-jawa-timur/d-5002071/satu-warga-positif-covid-19-desa-selorejo-malang-terapkan-karantina-mandiri,"Satu Warga Positif COVID-19, Desa Selorejo Malang Terapkan Karantina Mandiri","Senin, 04 Mei  2020 16:58 WIB","Pemerintah Desa Selorejo, Kecamatan Dau, Kabupaten Malang, menerapkan karantina mandiri. Langkah ini menyusul satu warganya terkonfirmasi positif COVID-19. Lockdown lokal ini sampai 14 hari kedepan. Kades Selorejo Bambang Soponyono mengatakan, karantina tingkat desa berlaku mulai hari ini. Mengacu pada keputusan musyawarah yang melibatkan BPBD beserta tokoh masyarakat. ""PSBB mandiri atau karantina lokal, kami berlakukan mulai hari ini sampai 14 hari kedepan. Ini hasil keputusan musyawarah desa setelah satu warga kami terkonfirmasi positif COVID-19,"" ujar Bambang saat dikonfirmasi deikcom, Senin (4/5/2020). Meski menerapkan karantina lokal, Pemdes Selorejo masih memberikan kesempatan bagi warganya untuk berkebun. Namun, wajib menjalankan kegiatan sesuai protokol kesehatan. Sementara bagi warga luar, dilarang masuk ke wilayah Desa Selorejo. Petugas 24 jam bersiaga di gerbang desa untuk melakukan pemeriksaan. ""Mayoritas warga kami adalah petani jeruk. Agar tidak mematikan perekonomian warga, kami memberikan keluasaan warga untuk tetap berkebun. Tetapi harus menerapkan protokol kesehatan, seperti jaga jarak dan mengenakan masker,"" sambung bambang. Bambang mengaku, seriring dengan keputusan pembatasan sosial berskala besar (PSBB) tingkat desa. Pihaknya turut menggelontorkan bantuan sosial bagi warga terdampak. 
"
https://finance.detik.com/berita-ekonomi-bisnis/d-4995884/sedih-ribuan-sopir-bus-terpaksa-dirumahkan,Sedih! Ribuan Sopir Bus Terpaksa Dirumahkan,"Rabu, 29 Apr 2020 14:38 WIB","Bisnis angkutan penumpang terpukul gara-gara merebaknya Corona. Apalagi ditambah dengan penerapan pembatasan sosial berskala besar (PSBB) dan larangan mudik.Ketua DPD Organisasi Angkutan Darat (Organda) DIY V Hananto mengatakan hingga saat ini sudah ada ribuan driver dan co driver yang dirumahkan.""Untuk angkutan wisata 2.100 orang dirumahkan, AKAP 350 orang, untuk taksi ada 800 an orang yang dirumahkan. Tapi bagi kami itu dirumahkan sementara,"" kata Hananto saat dihubungi wartawan, Rabu (29/4/2020).Hananto menjelaskan, untuk operasional angkutan pariwisata sudah disetop total mulai 15 Maret 2020. Sedangkan untuk AKAP mulai berhenti beroperasi sejak 24 April atau semenjak larangan mudik diberlakukan. Langkah tersebut diambil demi mencegah risiko tertular Corona. Selama Corona penurunan omzet di sektor angkutan pariwisata mencapai 100%. Sementara untuk AKAP kendati masih sempat beroperasi namun biaya operasional yang dikeluarkan terlalu tinggi.""Kalau di pariwisata penurunannya 100 persen kalau stop operasi kan omzetnya nol. Kalau AKAP masih ada sampai 24 April, tapi ya biaya operasi dan penghasilan tidak sebanding,"" tuturnya. Klik halaman selanjutnya. 
"
https://news.detik.com/berita/d-4995046/heboh-katebelece-4-bupati-sulsel-bela-cicilan-bank-anggota-dewan,Heboh Katebelece 4 Bupati Sulsel Bela Cicilan Bank Anggota Dewan,"Selasa, 28 Apr 2020 20:59 WIB","Di tengah pandemi virus Corona (COVID-19) yang melanda Tanah Air para kepala daerah 'berlomba-lomba' memberikan bantuan. Ada yang memberikan bantuan berupa sembako, hingga keringanan pajak. Bantuan serupa juga diberikan oleh empat bupati di Sulawesi Selatan (Sulsel). Namun bedanya, empat bupati di Sulsel tersebut bersurat (katebelece) kepada para pimpinan atau kepala bank BUMN setempat agar menangguhkan angsuran pinjaman anggota DPRD. Empat bupati dimaksud adalah Bupati Luwu Timur, Luwu Utara, Jeneponto dan Bulukumba. Terungkapnya permohonan penangguhan angsuran pinjaman untuk anggota DPRD di Sulsel ini membuat heboh. Kecaman dari masyarakat pun timbul. Dalam surat yang didapat detikcom, Selasa (28/4/2020), Bupati Jeneponto meminta kepada pimpinan atau kepala bank BUMN di wilayahnya agar menangguhkan angsuran pinjaman anggota DPRD selama 3 bulan ke depan. Sesuai surat tersebut, permohonan penangguhan angsuran pinjaman itu juga ditujukan untuk ASN setempat. ""Berkenaan dengan hal tersebut di atas, maka Pemerintah Kabupaten Jeneponto dengan ini mengajukan permohonan penangguhan pembayaran angsuran dan bunga Anggota DPRD Kabupaten Jeneponto dan ASN di lingkungan pemerintahan Kabupaten Jeneponto selama 3 bulan, terhitung Bulan Mei, Juni, Juli 2020 dalam upaya mengurangi beban anggota DPRD dan ASN selama tanggap darurat bencana Wabah Covid-19,"" demikian petikan suratnya. Sekretaris Pemkab Jeneponto, Syafruddin Nurdin membenarkan adanya surat permohonan penangguhan angsuran pinjaman tersebut. Menurut Syafruddin, semua kabupaten di Sulsel mengajukan hal serupa. ""Saya kira itu standar, semua kabupaten lain ajukan itu. Itu kan pengajuan, kalau bank setuju, ya, setuju, kalau tidak, ya, tidak,"" ucapnya, Selasa (28/4). Begitu pula dengan Bupati Luwu Utara, Indah Putri Indriani. Indah menjelaskan pemohonan penangguhan angsuran pinjaman itu diajukan karena para anggota DPRD juga terdampak wabah virus Corona. ""Betul, beberapa punya pinjaman, usahanya terdampak COVID-19,"" kata Bupati Luwu Utara Indah Putri saat dimintai konfirmasi terpisah. Adapun payung hukum yang dijadikan landasan oleh empat kepala daerah di Sulsel untuk mengajukan penangguhan angsuran pinjaman adalah Perppu Nomor 1 Tahun 2020 tentang Kebijakan Keuangan Negara dan Stabilitas Sistem Keuangan untuk Penanganan Pendemi Corona dan/atau Dalam rangka menghadapi ancaman yang membahayakan perekonomian nasional dan/atau stabilitas sistem keuangan. Landasan lainnya adalah surat edaran bupati soal pencegahan penyebaran Corona Virus, dan aspirasi pimpinan dan Anggota DPRD dan ASN. 
"
https://news.detik.com/kolom/d-4993234/keuangan-negara-meredam-covid-19,Keuangan Negara Meredam Covid-19,"Senin, 27 Apr 2020 17:32 WIB","Pemerintah telah melakukan perubahan APBN 2020. Hal ini diawali keluarnya Perpu 01/2020 tentang kebijakan keuangan negara dan stabilitas sistem keuangan dalam menghadapi Covid-19, dan ditindaklanjuti dengan Perpres 54/2020 tentang perubahan postur APBN. Perubahan terjadi pada pendapatan negara turun sebesar Rp 473 triliun atau 21%. Hal ini karena target penerimaan pajak yang turun sebesar 22%, dan penerimaan negara bukan pajak (PNBP) turun sebesar 19%. Sementara itu, belanja pemerintah pusat naik sebesar Rp 168 triliun atau 10%, dan pembiayaan dengan utang naik sebesar Rp 655 triliun atau 187%. Hal ini membuat defisit anggaran melebar dari 1,76% menjadi 5,07%. Hantaman pandemi Covid-19 membuat keuangan negara tidak bebas bergerak. Realistis Pemerintah telah melakukan keputusan yang sigap dan cermat dalam menghadapi situasi saat ini. Keluarnya Perpu 01/20 dianggap sebagai jurus ampuh dalam menyikapi situasi ekonomi yang serba tidak pasti. Jika dilihat postur APBN-P 2020, kita harus akui memang kurang sehat dengan tingginya keseimbangan primer, defisit anggaran, dan naiknya pembiayaan utang. Tetapi ini tidak buruk. Kita harus realistis bahwa target APBN yang dicanangkan sebelumnya mustahil akan tercapai. Hal ini karena nadi perekonomian lumpuh, dan ini terjadi secara bersamaan di ratusan negara. Untuk sementara waktu, kita perlu mengabaikan dulu target pertumbuhan ekonomi dan fokus menyelamatkan ekonomi masyarakat. Defisit anggaran perlu diperlebar untuk memberikan ruang mencari pembiayaan. Hal ini bisa dibenarkan sepanjang untuk keadilan dan pemerataan bagi rakyat. Hari ini saatnya negara melayani rakyat secara nyata. Dua indikator utama yang perlu dijaga pemerintah ke depan adalah daya beli masyarakat lewat konsumsi rumah tangga dan belanja pemerintah yang optimal. Hal ini juga terlihat dari outlook pemerintah dari konsumsi rumah tangga dari 5% menjadi 3,2%, dan belanja pemerintah dari 4,3% menjadi 6,8%. Artinya, ke depan pemerintah mengandalkan dua komponen ini. InsentifPemerintah telah menganggarkan dana sekitar Rp 405,1 triliun dengan rincian insentif bidang kesehatan sebesar Rp75 triliun, insentif perlindungan sosial sebesar Rp 110 triliun, insentif perpajakan dan stimulus KUR sebesar Rp70,1 triliun, insentif pembiayaan program pemulihan ekonomi nasional, termasuk restrukturisasi kredit dan pembiayaan UMKM sebesar Rp 150 triliun.  Program jaringan pengamanan sosial diyakini mampu menjaga daya beli masyarakat seperti PKH, kartu sembako, bantuan langsung tunai, dan lainnya. Ditambah lagi dengan program dana desa, membina ekonomi keluarga sejahtera (mekaar), bank mikro nelayan, dan bank wakaf mikro. Sejalan dengan laporan Oxfam International 2018, bahwa Indonesia dipuji upayanya mengurangi jurang ketimpangan antara si kaya dan si miskin lewat berbagai kebijakan, seperti pajak, pemenuhan hak-hak buruh, dan anggaran belanja sosial. Jika program ini dieksekusi dengan benar dan tepat sasaran, Indonesia akan mampu bertahan menghadapi kondisi yang serba sulit ini.  Patut kita syukuri, penerimaan negara kuartal-1 baru saja diumumkan oleh Menteri Keuangan. Penerimaan sampai 31 Maret 2020 sebesar Rp 375,9 triliun atau 16,8% dari APBN 2020. Jika berdasarkan APBP-P 2020 berarti penerimaan sudah mencapai 21%. Hal ini ditopang dari penerimaan perpajakan sebesar Rp 279,9 triliun atau 15% dan PNBP sebesar RP96 triliun atau 32%. Salah satu penopang penerimaan negara adalah dari setoran BUMN yang naik 9 kali lipat dari tahun lalu, yakni sebesar Rp23,9 trilin dari 2,9 triliun. Beberapa BUMN mempercepat rapat umum pemegang saham (RUPS). Tantangan Realisasi penerimaan negara hingga Maret belum terpengaruh Covid-19 sehingga masih cukup tinggi. Namun, kita perlu khawatir pada kuartal-2, karena efeknya baru terasa. Diperkirakan pendapatan negara akan terjun bebas pada Juni mendatang karena penerimaan yang rendah, sementara belanja yang tinggi. Langkah dan antisipasi pada kuartal-2 amat menentukan bagaimana kondisi perekonomian kita. Jika kita salah kebijakan, maka keuangan negara akan memburuk. Hal mendasar, pemerintah dan daerah perlu segera menyelesaikan refocusing dan realokasi APBN/APBD. Jangan terjabak dengan hal-hal administratif. Kebijakan seperti pembebasan sosial skala besar harus diiringi dengan stimulus yang tepat waktunya. Saat ini, kebijakan telah diterapkan, tetapi pendataan baru berjalan. Keterlambatan akan berbiaya mahal dengan terjadinya penjarahan, begal, perampokan, dan lainnya karena orang butuh makan. Hal ini sudah kian nyata, seperti adanya begal di Jalan Raya Bekasi dan pencurian minimarket di Depok. Selanjutnya, Kementerian Keuangan perlu terus berkoordinasi dengan Bank Indonesia, Otoritas Jasa Keuangan, dan Lembaga Penjamin Simpanan untuk menghasilkan kebijakan fiskal yang responsif dan progresif. Kementerian teknis dan daerah harus segera mengeksekusi program yang berhubungan langsung dengan masyarakat. Tantangan lainnya, meyakinkan semua pihak bahwa ini kejadian yang genting sehingga butuh penanganan luar biasa, salah satunya segera membahas dan mengesahkan Perpu 01/2020. Keterlibatan dan rasa tanggung jawab semua pihak adalah kunci menghadapi kasus wabah dan menyelamat perekonomian kita.Dwinda Rahman peneliti Center for Indonesia Taxation Analysis (CITA)"
https://oto.detik.com/berita/d-4992524/berharap-dukungan-pemerintah-untuk-selamatkan-transportasi,Berharap Dukungan Pemerintah untuk Selamatkan Transportasi,"Senin, 27 Apr 2020 10:58 WIB","Sektor transportasi terpukul pandemi virus Corona (COVID-19). Menyusutnya penumpang hingga larangan mudik membuat armada transportasi umum tertidur pulas. Menurut pengamat transportasi yang juga Ketua Bidang Advokasi dan Kemasyarakatan Masyarakat Transportasi Indonesia (MTI) Pusat, Djoko Setijowarno, mengutip data Direktorat Angkutan Jalan Direktorat Jenderal Perhubungan Darat Kementerian Perhubungan,pPada Maret 2020 setelah kasus COVID-19 pertama muncul di Indonesia, terjadi penurunan bus pada terminal di seluruh Indonesia sebesar 246.785 unit bus atau turun 18,35% dibandingkan Februari. Jumlah penumpang bus pada Maret 2020 turun 19,57% dibanding Februari. Hingga April, tak sedikit pengusaha angkutan umum yang melaporkan armadanya tidak jalan sama sekali. Angkutan pariwisata salah satunya yang tak beroperasi sama sekali. ""Perlu dukungan dan kebijakan dari pemerintah dalam rangka penyelamatan sektor transportasi. Masing-masing sektor transportasi telah mengusulkan beragam stimulus,"" sebut Djoko dalam pernyataan yang diterima detikOto. Transportasi darat angkutan orang berharap stimulus berupa: 1. Relaksasi pembayaran kewajiban pinjaman kepemilikan kendaraan kreditur anggota Organda;2. Kebijakan penundaan pemungutan pajak (PPh21, PPh 22 Impor, PPh pasal 25);3. Pembebasan pembayaran PKB (pajak kendaraan bermotor) dan retribusi lain di daerah;4. Membebaskan iuran BPJS (Kesehatan dan Ketenagakerjaan);5. Bantuan langsung kepada karyawan dan pengemudi perusahaan angkutan umum;6. Membebaskan pembayaran tol kepada angkutan umum pelat kuning; dan7. Membebaskan kewajiban pembayaran PNBP (penerimaan negara bukan pajak) pengurusan perizinan. Sementara harapan dari transportasi darat angkutan barang, menurut Djoko, antara lain: 1. Relaksasi pengembalian pinjaman pokok bagi perusahaan jasa angkutan barang selama 12 bulan baik kredit investasi melalui Bank atau Non Bank (leasing);2. Penurunan suku bunga pinjaman sebesar 50 persen;3. Pajak penghasilan Pasal 21 (PPh Pasal 21) ditiadakan selama 12 bulan;4. Relaksasi Pajak Penghasilan Pasal 23 (PPh Pasal 23);5. Relaksasi Pajak Penghasilan Pasal 25 (PPh Pasal 25) tahun 2019;6. Bantuan BLT bagi sopir angkutan barang; dan 7. Kepastian berusaha dan beroperasi kendaraan di lapangan. Sebelumnya, Staf Khusus Menteri Keuangan, Yustinus Prastowo, dalam diskusi daring Menyelamatkan Layanan Transportasi Umum dari Dampak COVID-19, Minggu (26/4/2020) mengatakan, pemerintah saat ini sedang menyiapkan bantuan untuk pelaku usaha transportasi. ""Pertama mengenai insentif pajak, minggu depan akan terbit aturan menteri yang baru, 18 sektor itu akan diberikan insentif berupa Pasal 21 ditanggung pemerintah, Pasal 22 dan Pasal 25. Sektor transportasi masuk di sini dan ini akan menjangkau sektor paling terdampak,"" kata Yustinus. Sementara itu terkait angsuran pajak, Yustinus menjelaskan, bagi perusahaan yang berbentuk badan usaha, bisa mengajukan pajak lebih rendah mulai bulan April. Artinya pengusaha bisa menggunakan tarif baru 22 persen. ""Plus kalau 3 bulan pertama proyeksi bisnisnya turun, boleh mengajukan pengurangan angsuran lebih besar lagi, dengan dilampirkan proyeksi sampai setahun ke depan. Ini saya kira bisa dimanfaatkan,"" jelas Yustinus. Yustinus menambahkan, pemerintah saat ini sedang fokus mengerjakan bantalan untuk pembiayaan. ""Ada dua skema. Skema pertama relaksasi kredit, ini sedang dikerjakan. Jadi bagaimana para debitur, yang sifatnya menengah dan besar masuk hall 1 dan hall 2 di perbankan. Dan juga industri keuangan non-bank, itu juga akan di-cover di sini, akan mendapat relaksasi kredit berupa penundaan angsuran pokok dan juga bantuan dana. Besarnya berapa? Tergantung skema perbankan atau lembaga pembiayaan masing-masing,"" terangnya lagi. Hal kedua yang sedang dikerjakan pemerintah adalah untuk membantu industri transportasi bertahan lebih lama di tengah pandemi. ""Seperti yang dikatakan bapak/ibu, mungkin kita masih bisa bertahan 2 bulan lagi. Kami memikirkan ini dan secara paralel menyiapkan dukungan pembiayaan dari lembaga bank dan non-bank untuk lebih berani memberikan kredit nantinya. Itu akan menjadi backup. Bagaimana skemanya? Sedang dibuat bersama OJK dan Bank Indonesia. Kita pastikan baik segmen kecil, menengah maupun besar, tetap mendapatkan bantuan agar bisa survive,"" ujarnya. Menurut Djoko, pemerintah juga diharapkan bisa membantu pekerja di sektor transportasi agar bisa tetap melakukan aktivitas dan mendapatkan penghasilan. Misalnya dengan membantu mengirim sembako bagi warga tidak mampu. ""Untuk mengirim sembako bagi warga tidak mampu, pemerintah tidak hanya kerjasama dengan PT Pos Indonesia dan perusahaan aplikasi transportasi. Ajaklah juga Organda untuk mengirim sembako itu, supaya perusahaan transportasi umum tidak makin terpuruk. Di samping itu, para pekerja transportasi perusahaan transportasi umum anggota organda dapat dilibatkan sebagai relawan untuk membagikan sembako ke sejumlah warga yang memerlukan,"" sebut Djoko."
https://finance.detik.com/berita-ekonomi-bisnis/d-4990101/pengusaha-taman-wisata-menjerit-ramai-ramai-minta-bantuan-pemerintah,"Pengusaha Taman Wisata 'Menjerit', Ramai-ramai Minta Bantuan Pemerintah","Jumat, 24 Apr 2020 17:45 WIB","Pengusaha pariwisata mengaku merugi imbas adanya virus Corona (COVID-19). Sejak adanya Pembatasan Sosial Berskala Besar (PSBB), sejumlah obyek wisata ditutup. Untuk itu, pengusaha minta bantuan ke pemerintah agar obyek wisata bisa bertahan sampai pandemi berakhir.Ketua Umum Perhimpunan Usaha Taman Rekreasi Indonesia (PUTRI), Bambang Soetanto berharap pemerintah memberikan insentif pajak kepada pihaknya. Dia juga meminta pemerintah memberikan bantuan sosial hingga bantuan pemberian Tunjangan Hari Raya (THR).""Dengan stimulus-stimulus yang ada dari pemerintah apakah itu bidang keuangan yang disebutkan ada keringanan kredit mungkin pinjaman, pajak, asuransi, bantuan sosial, pesangon, THR, ada barang berupa sembako, makanan jadi, alat kesehatan, keringanan listrik dan lain sebagainya. Itu sangat diharapkan oleh para management dari obyek wisata,"" kata Bambang dalam acara MarkPlus Industry Roundtable Sektor Pariwisata melalui virtual, Jumat (24/4/2020).Dengan bantuan itu, diharapkan obyek wisata bisa tetap berjalan. Saat ini sendiri pihaknya hampir tak lagi memiliki pendapatan. Sedangkan banyak pegawainya yang harus tetap dikasih makan.""Jadi semua ini harus ada suatu stimulus yang dapat kita sampaikan sebagai asosiasi kepada para teman-teman di anggota obyek wisata. Kita sekarang menghadapi kesulitan yang sangat-sangat maksimal,"" ucapnya. Dalam kesempatan yang sama, Ketua Umum Gabungan Industri Pariwisata Indonesia (GIPI) Didien Junaedy mempertanyakan sudah sejauh mana implementasi dari stimulus yang diberikan oleh pemerintah. Sampai saat ini pihaknya mengaku belum mendapatkan bantuan apa-apa.""Kita terima kasih yang namanya stimulus-stimulus untuk industri. Tapi kita itu kemarin tanggal 15 sudah ada rapat dengan DPR Komisi X sampai kemarin saya cek hasil rapat itu katanya belum diteken oleh ketuanya. Mohon ini sebab industri dari daerah terutama itu bagaimana seperti nunda tarif listrik, pajak dan lain-lain kita belum tahu sekarang sampai di mana,"" ucapnya.  "
https://oto.detik.com/berita/d-4986147/5-poin-yang-harus-dijalankan-biar-larangan-mudik-efektif,5 Poin yang Harus Dijalankan biar Larangan Mudik Efektif,"Rabu, 22 Apr 2020 09:49 WIB","Larangan mudik tahun ini, satu langkah pencegahan penyebaran virus Corona yang dilakukan Indonesia. Menurut Pengamat Transportasi dan Ketua Bidang Advokasi dan Kemasyarakatan MTI Pusat Djoko Setijowarno setidaknya ada 5 poin yang perlu dijalankan agar pelarangan mudik efektif. 1. Berlakukan pembatasan penumpang Djoko mengimbau agar batasan jumlah penumpang bagi kendaraan keluar wilayah Jabodetabek juga diterapkan. ""Seperti halnya penerapan PSBB di wilayah Jabodetabek, larangan itu dapat diterapkan mulai sekarang pada semua kendaraan keluar jabodetabek,"" ungkap dia. 2. Mengizinkan kendaraan logistik beroperasi Namun izin diberikan untuk kendaraan logistik dan kendaraan tertentu yang diizinkan. Bahkan kendaraan logistik dinilai perlu pengawalan khusus. ""Kendaraan logistik wajib mendapat pengawalan khusus, karena sudah terjadi perampokan truk bawa barang di jalan raya,"" jelas Djoko. 3. Bantuan insentif kepada pekerja transportasi Tak bisa dimungkiri bahwa pekerja dan pengusaha di sektor transportasi juga terdampak dengan adanya larangan mudik. ""Tujuannya, agar tidak ada satu pun perusahaan angkutan umum yang gulung tikar nantinya. Yang rugi juga kelak pemerintah jika banyak perusahaan angkutan umum yang gulung tikar,"" ujarnya. Menurutnya perlu direvisi Peraturan Otoritas Jasa Keuangan Nomor 11/POJK.03/2020 tentang Stimulus Perekonomian Nasional sebagai Kebijakan Countercyclical Dampak Penyebaran Coronavirus Disease 2019 yang memberikan debitur untuk keringanan membayar angsuran dengan plafon hingga Rp10 miliar. ""Jangan dibatasi nilai hingga Rp 10 miliar, dihilangkan saja batasan itu, supaya pengusaha angkutan umum mendapat insentif penundaan pembayaran pinjaman. Juga penundaan membayar pajak dan penerimaan negara bukan pajak (PNBP),"" jelas Djoko. 4. SPBU dibatasi Satu lagi alternatif untuk mengurangi mobilitas warga menggunakan kendaraan bermotor, lokasi pembelian bahan bakar minyak (BBM) di SPBU beroperasi dibatasi atau menaikkan tarif BBM. 5. Sanksi tegas dan kompensasi ""Bagi pelanggar diberikan sanksi hukum bagi yang melanggar mudik tahun ini,"" ujar Djoko. Menurutnya bisa merujuk Pasal 93 Undang-Undang Nomor 6 Tahun 2018 tentang Kekarantinaan Kesehatan, menyatakan, bahwa setiap orang yang tidak mematuhi penyelenggaraan kekarantinaan kesehatan dapat dipidana penjara paling lama satu tahun dan/atau pidana paling banyak Rp 100 juta Jika aturan ketat itu bisa menahan laju pemudik yang belum mudik, pemerintah harus menyiapkan kompensasi. ""Apabila selama ini ada anggaran mudik gratis untuk pekerja sektor informal, anggaran itu kali ini bisa dialokasikan untuk pengadaan sembako guna membantu masyarakat peserta mudik gratis yang tidak bisa pulang,"" tutupnya."
https://finance.detik.com/berita-ekonomi-bisnis/d-4983591/masyarakat-menengah-nanggung-bakal-dapat-bantuan-dari-pemerintah,Masyarakat 'Menengah Nanggung' Bakal Dapat Bantuan dari Pemerintah,"Senin, 20 Apr 2020 12:25 WIB","Badan Kebijakan Fiskal (BKF) Kementerian Keuangan mengungkapkan pemerintah masih menyiapkan skema pemberian bantuan kepada kelas menengah atau UMKM yang terdampak virus Corona (COVID-19). Kepala BKF Kementerian Keuangan, Febrio Kacaribu mengatakan anggaran yang disiapkan pemerintah sekitar Rp 150 triliun yang masuk dalam stimulus III. ""Rp 150 triliun terus terang masih digodok tapi bisa indikasikan untuk relaksasi dan stimulus untuk UMKM ini yang akan kita kejar,"" kata Febrio dalam video conference di kantornya, Jakarta, Senin (20/4/2020). Pemerintah sudah menyiapkan anggaran stimulus III sebesar Rp 405,1 triliun. Di mana sekitar Rp 75 triliun untuk insentif tenaga kesehatan dan penanganan kesehatan. Lalu sekitar Rp 110 triliun untuk sosial safety net seperti BLT, sekitar Rp 70,1 triliun untuk dukungan industri seperti pemotongan pajak, dan Rp 150 untuk program pemulihan ekonomi nasional. Menurut Febrio anggaran yang Rp 150 triliun itu akan dimanfaatkan untuk memberikan bantuan sektor UMKM dan masyarakat kelas menengah khususnya di sektor informal yang tidak mendapat bantuan perlindungan sosial seperti PKH, kartu sembako, dan lainnya. ""kalau untuk KUR, UMI itu sudah menyasar 20% paling bawah, sekarang kita mau melihat yang di atas 20% ini mendapat support, karena ini menyangkut sektor informal,"" jelasnya. Menurut Febrio dalam waktu dekat prioritas dan skema dana Rp 150 triliun untuk program pemulihan ekonomi nasional ini juga akan dilaporkan kepada Presiden Joko Widodo (Jokowi). ""Ini bagaimana yang kita lihat, dalam beberapa hari ke depan akan kita rilis, tergantung formulasinya dan akan kita sampaikan ke Presiden, dan ini tujuannya ke arah kelas menengah yang UMKM-nya,"" ungkapnya."
https://finance.detik.com/berita-ekonomi-bisnis/d-4982405/ri-lampu-kuning-setengah-miliar-warga-dunia-diprediksi-jatuh-miskin,RI Lampu Kuning! Setengah Miliar Warga Dunia Diprediksi Jatuh Miskin,"Minggu, 19 Apr 2020 08:15 WIB","Dampak penyebaran virus Corona diproyeksi mendatangkan malapetaka pada ekonomi dunia. Bahkan sekitar setengah miliar warga dunia diprediksi jatuh ke jurang kemiskinan. Seperti yang dikutip dari Reuters, Sabtu (18/4/2020), prediksi tersebut berasal dari hasil riset Oxfam, organisasi nirlaba asal Inggris yang berfokus pada pembangunan penanggulangan bencana dan advokasi. Dalam laporan itu juga terdapat sejumlah skenario dengan mempertimbangkan berbagai garis kemiskinan ekstrim berdasarkan data Bank Dunia. Di mana didefinisikan hidup dengan US$ 1,90 per hari atau kurang, hingga garis kemiskinan yang lebih tinggi dengan penghasilan kurang dari US$ 5,50 per hari. Dalam skenario paling serius, jika pendapatan kontraksi sebesar 20% maka jumlah orang yang hidup dalam kemiskinan ekstrem akan meningkat 434 juta orang menjadi 1,2 miliar orang di seluruh dunia. Sedangkan jumlah orang yang hidup di bawah ambang batas US$ 5,50 per hari naik 548 juta orang menjadi hampir 4 miliar orang. Merespons hasil riset itu, Direktur Eksekutif Indef, Tauhid Ahmad menyebut potensi penambahan orang miskin juga salah satunya berasal dari Indonesia. Mengingat banyak masyarakat khususnya pekerja formal dan informal yang terdampak COVID-19. ""Saya kira betul, kalau jumlah yang terdampak saya sependapat dengan perkiraan BIN,"" kata Tauhid saat dihubungi detikcom, Jakarta, Sabtu (18/4/2020). Pemerintah Indonesia sendiri sudah mengumumkan adanya potensi penambahan jumlah orang miskin sekitar 1,1 juta orang hingga 3,78 juta orang. Penambahan itu berdasarkan skenario-skenario yang dibuat pemerintah akibat dampak COVID-19. 
"
https://finance.detik.com/berita-ekonomi-bisnis/d-4982132/setengah-miliar-orang-diprediksi-jatuh-miskin-istana-buka-suara,"Setengah Miliar Orang Diprediksi Jatuh Miskin, Istana Buka Suara","Sabtu, 18 Apr 2020 17:03 WIB","Dampak penyebaran virus Corona mendatangkan malapetaka pada ekonomi dunia. Kejadian ini dapat mendorong sekitar setengah miliar orang jatuh ke jurang kemiskinan.Berdasarkan hasil riset Oxfam, organisasi nirlaba asal Inggris ini menyebut setengah miliar orang ini berasal dari seluruh penjuru dunia, termasuk di East Asia dan Pasific, Asia Selatan.Pelaksana tugas Deputi III Kantor Stap Presiden (KSP), Panutan Sulendrakusuma menyebut menurunnya perekonomian dunia menjadi salah satu penyebabnya.""Pandemi COVID-19 ini menyebabkan perekonomian dunia mengalami kontraksi yang sangat dalam di tahun 2020,"" kata Panutan saat dihubungi detikcom, Jakarta, Sabtu (18/4/2020). Untuk Indonesia, Panutan mengatakan pertumbuhan ekonomi nasional banyak yang memproyeksikan bermacam-macam skenario. Hanya saja, ketidakpastian yang berasal dari sektor kesehatan ini telah berdampak kepada 1,5 juta pekerja per 11 April 2020. di mana sekitar 10% terkena PHK dan 90% dirumahkan. Klik halaman selanjutnya. 
"
